smiles,index,type
c1ccc2c(c1)C(C)(C)c1c(cccc1)C2=CCCN(C)C,1422,augmented
CC1(C)c2c(cccc2)C(=CCCN(C)C)c2ccccc21,1422,augmented
c1ccc2c(c1)C(=CCCN(C)C)c1c(cccc1)C2(C)C,1422,augmented
C(CCN(C)C)=C1c2ccccc2C(C)(C)c2c1cccc2,1422,augmented
c1c2c(ccc1)C(C)(C)c1ccccc1C2=CCCN(C)C,1422,augmented
c12c(cccc1)C(=CCCN(C)C)c1ccccc1C2(C)C,1422,augmented
c1ccc2c(c1)C(=CCCN(C)C)c1ccccc1C2(C)C,1422,augmented
CC1(C)c2c(cccc2)C(=CCCN(C)C)c2c1cccc2,1422,augmented
C(CN(C)C)C=C1c2ccccc2C(C)(C)c2c1cccc2,1422,augmented
C1CC(N2CCCCC2)(C(=O)N)CCN1CCCN1c2c(ccc(Cl)c2)CCc2ccccc21,1423,augmented
O=C(C1(N2CCCCC2)CCN(CCCN2c3cc(Cl)ccc3CCc3c2cccc3)CC1)N,1423,augmented
C(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)N1c2ccccc2CCc2ccc(Cl)cc21,1423,augmented
C1CC(C(=O)N)(N2CCCCC2)CCN1CCCN1c2c(cccc2)CCc2ccc(Cl)cc21,1423,augmented
C1CN(C2(C(=O)N)CCN(CCCN3c4c(ccc(Cl)c4)CCc4c3cccc4)CC2)CCC1,1423,augmented
C1N(C2(C(=O)N)CCN(CCCN3c4ccccc4CCc4ccc(Cl)cc43)CC2)CCCC1,1423,augmented
N1(CCCN2CCC(C(N)=O)(N3CCCCC3)CC2)c2ccccc2CCc2c1cc(Cl)cc2,1423,augmented
c1ccc2c(c1)N(CCCN1CCC(C(=O)N)(N3CCCCC3)CC1)c1cc(Cl)ccc1CC2,1423,augmented
N1(CCCN2c3c(cccc3)CCc3ccc(Cl)cc32)CCC(N2CCCCC2)(C(N)=O)CC1,1423,augmented
S1c2c(cccc2)N(CCCN(C)C)c2c1cccn2,1424,augmented
n1c2c(ccc1)Sc1c(cccc1)N2CCCN(C)C,1424,augmented
c1cccc2c1N(CCCN(C)C)c1c(cccn1)S2,1424,augmented
c1ccnc2c1Sc1c(cccc1)N2CCCN(C)C,1424,augmented
c12cccnc1N(CCCN(C)C)c1c(cccc1)S2,1424,augmented
CN(CCCN1c2c(cccn2)Sc2c1cccc2)C,1424,augmented
c1ccc2c(c1)N(CCCN(C)C)c1ncccc1S2,1424,augmented
c1c2c(ccc1)N(CCCN(C)C)c1c(cccn1)S2,1424,augmented
c1ccc2c(c1)N(CCCN(C)C)c1c(cccn1)S2,1424,augmented
C(=O)(NCCN(CC)CC)c1c(OC)cc(N)c(Br)c1,1425,augmented
c1(C(=O)NCCN(CC)CC)cc(Br)c(N)cc1OC,1425,augmented
c1(Br)c(N)cc(OC)c(C(=O)NCCN(CC)CC)c1,1425,augmented
N(CCNC(c1cc(Br)c(N)cc1OC)=O)(CC)CC,1425,augmented
C(N(CCNC(=O)c1c(OC)cc(N)c(Br)c1)CC)C,1425,augmented
CCN(CC)CCNC(=O)c1c(OC)cc(N)c(Br)c1,1425,augmented
CCN(CCNC(=O)c1cc(Br)c(N)cc1OC)CC,1425,augmented
C(NC(=O)c1c(OC)cc(N)c(Br)c1)CN(CC)CC,1425,augmented
c1c(N)c(Br)cc(C(NCCN(CC)CC)=O)c1OC,1425,augmented
c1c(C2C(C(=O)OC)=C(C)NC(C)=C2C(OCC)=O)cccc1[N+]([O-])=O,1426,augmented
O(CC)C(=O)C1=C(C)NC(C)=C(C(OC)=O)C1c1cccc([N+]([O-])=O)c1,1426,augmented
c1ccc([N+]([O-])=O)cc1C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OC,1426,augmented
c1ccc(C2C(C(OCC)=O)=C(C)NC(C)=C2C(OC)=O)cc1[N+]([O-])=O,1426,augmented
C(OC(C1=C(C)NC(C)=C(C(OC)=O)C1c1cc([N+](=O)[O-])ccc1)=O)C,1426,augmented
c1([N+]([O-])=O)cc(C2C(C(OC)=O)=C(C)NC(C)=C2C(=O)OCC)ccc1,1426,augmented
O=[N+](c1cc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCC)ccc1)[O-],1426,augmented
C1(C)=C(C(OC)=O)C(c2cccc([N+]([O-])=O)c2)C(C(=O)OCC)=C(C)N1,1426,augmented
O(C(C1=C(C)NC(C)=C(C(OC)=O)C1c1cc([N+]([O-])=O)ccc1)=O)CC,1426,augmented
c12c3c(C)c(O)c4c1c(OCC(N(CC)CC)=O)cc(c4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC(C)(O3)C2=O,1427,augmented
N(C(=O)COc1cc2c(O)c3c1c1c(c(C)c3O)OC(C)(C1=O)OC=CC(OC)C(C)C(OC(=O)C)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)(CC)CC,1427,augmented
O1C2(C)C(=O)c3c4c(OCC(=O)N(CC)CC)cc(c(O)c4c(O)c(C)c31)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C(C)C(OC)C=CO2,1427,augmented
COC1C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)Nc2c(O)c3c(c(OCC(N(CC)CC)=O)c2)c2c(c(C)c3O)OC(C)(C2=O)OC=C1,1427,augmented
O1c2c3c4c(c(O)c(cc4OCC(=O)N(CC)CC)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC1(C)C3=O)c(O)c2C,1427,augmented
C1(C)C=CC=C(C)C(=O)Nc2cc(OCC(=O)N(CC)CC)c3c(c(O)c(C)c4c3C(=O)C(C)(O4)OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C1O)c2O,1427,augmented
C12(C)Oc3c(C)c(O)c4c(c(OCC(N(CC)CC)=O)cc(c4O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=CO1)c3C2=O,1427,augmented
C1(C)C(O)C(C)C=CC=C(C)C(=O)Nc2cc(OCC(N(CC)CC)=O)c3c4c(c(C)c(O)c3c2O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C1O)C4=O,1427,augmented
C1(C)C(O)C(C)C(OC(=O)C)C(C)C(OC)C=COC2(C)C(=O)c3c4c(OCC(N(CC)CC)=O)cc(c(O)c4c(O)c(C)c3O2)NC(=O)C(C)=CC=CC(C)C1O,1427,augmented
CC(C)(CC1(CC=C)C(=O)NC(=O)NC1=O)C,1428,augmented
C(=C)CC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1428,augmented
C1(CC(C)(C)C)(CC=C)C(=O)NC(=O)NC1=O,1428,augmented
O=C1NC(=O)NC(=O)C1(CC(C)(C)C)CC=C,1428,augmented
C(CC1(CC(C)(C)C)C(=O)NC(=O)NC1=O)=C,1428,augmented
C(C(C)(C)C)C1(CC=C)C(=O)NC(=O)NC1=O,1428,augmented
C(C)(C)(CC1(CC=C)C(=O)NC(=O)NC1=O)C,1428,augmented
CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O,1428,augmented
C(C)(CC1(CC=C)C(=O)NC(=O)NC1=O)(C)C,1428,augmented
ClC(Cl)(Cl)C,1429,augmented
ClC(Cl)(C)Cl,1429,augmented
C(C)(Cl)(Cl)Cl,1429,augmented
ClC(C)(Cl)Cl,1429,augmented
C(Cl)(Cl)(C)Cl,1429,augmented
C(Cl)(Cl)(Cl)C,1429,augmented
C(Cl)(C)(Cl)Cl,1429,augmented
C(c1ccc(C(C)(C)C)cc1)(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)=O,1430,augmented
c1cc(C(c2ccccc2)OC2CCN(CCCC(=O)c3ccc(C(C)(C)C)cc3)CC2)ccc1,1430,augmented
c1ccccc1C(c1ccccc1)OC1CCN(CCCC(=O)c2ccc(C(C)(C)C)cc2)CC1,1430,augmented
C(C)(C)(c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1)C,1430,augmented
c1(C(C)(C)C)ccc(C(CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)=O)cc1,1430,augmented
C1CN(CCCC(c2ccc(C(C)(C)C)cc2)=O)CCC1OC(c1ccccc1)c1ccccc1,1430,augmented
c1cc(C(C)(C)C)ccc1C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)=O,1430,augmented
c1cccc(C(c2ccccc2)OC2CCN(CCCC(=O)c3ccc(C(C)(C)C)cc3)CC2)c1,1430,augmented
C(CC(=O)c1ccc(C(C)(C)C)cc1)CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,1430,augmented
C1C2C3C(C4(C)C=CC(=O)C=C4CC3)C(O)CC2(C)C(C(=O)CO)(O)C1=C,1431,augmented
O=C1C=CC2(C)C3C(CCC2=C1)C1C(C)(CC3O)C(O)(C(=O)CO)C(=C)C1,1431,augmented
OC1(C(CO)=O)C(=C)CC2C1(C)CC(O)C1C3(C)C=CC(=O)C=C3CCC21,1431,augmented
C12C3CC(=C)C(O)(C(=O)CO)C3(C)CC(O)C1C1(C)C=CC(=O)C=C1CC2,1431,augmented
C1CC2=CC(=O)C=CC2(C)C2C1C1CC(=C)C(O)(C(CO)=O)C1(C)CC2O,1431,augmented
C1C(=C)C(C(CO)=O)(O)C2(C)C1C1CCC3=CC(=O)C=CC3(C)C1C(O)C2,1431,augmented
C12(C)C(CC(=C)C1(C(CO)=O)O)C1C(C(O)C2)C2(C)C=CC(=O)C=C2CC1,1431,augmented
C1CC2=CC(=O)C=CC2(C)C2C(O)CC3(C)C(CC(=C)C3(O)C(CO)=O)C12,1431,augmented
C12C(C3CC(=C)C(C(=O)CO)(O)C3(C)CC1O)CCC1=CC(=O)C=CC21C,1431,augmented
C1(c2ccccc2)C(=O)N=C(N)O1,1432,augmented
c1ccc(C2C(=O)N=C(N)O2)cc1,1432,augmented
c1(C2C(=O)N=C(N)O2)ccccc1,1432,augmented
c1ccc(C2OC(N)=NC2=O)cc1,1432,augmented
N1=C(N)OC(c2ccccc2)C1=O,1432,augmented
C1(c2ccccc2)OC(N)=NC1=O,1432,augmented
C1(N)=NC(=O)C(c2ccccc2)O1,1432,augmented
O1C(N)=NC(=O)C1c1ccccc1,1432,augmented
O1C(c2ccccc2)C(=O)N=C1N,1432,augmented
O(C)c1cc(C2=NN=C(C)C(CC)c3c2cc(OC)c(OC)c3)ccc1OC,1433,augmented
C1(c2ccc(OC)c(OC)c2)=NN=C(C)C(CC)c2cc(OC)c(OC)cc21,1433,augmented
O(c1cc2c(cc1OC)C(c1cc(OC)c(OC)cc1)=NN=C(C)C2CC)C,1433,augmented
O(c1c(OC)ccc(C2=NN=C(C)C(CC)c3c2cc(OC)c(OC)c3)c1)C,1433,augmented
c1(OC)c(OC)cc2c(c1)C(CC)C(C)=NN=C2c1ccc(OC)c(OC)c1,1433,augmented
c1c(C2=NN=C(C)C(CC)c3c2cc(OC)c(OC)c3)ccc(OC)c1OC,1433,augmented
C(C)C1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,1433,augmented
COc1c(OC)ccc(C2=NN=C(C)C(CC)c3cc(OC)c(OC)cc32)c1,1433,augmented
c1(OC)c(OC)cc2c(c1)C(CC)C(C)=NN=C2c1cc(OC)c(OC)cc1,1433,augmented
OC1C(OC)(C)CC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=NOC)C(C)CC(O)(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC1C,1434,augmented
O1C(=O)C(C)C(OC2CC(OC)(C)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(O)(C)CC(C)C(=NOC)C(C)C(O)C(O)(C)C1CC,1434,augmented
CC1CC(C)(O)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC2CC(OC)(C)C(O)C(C)O2)C(C)C(=O)OC(CC)C(O)(C)C(O)C(C)C1=NOC,1434,augmented
C1(O)C(N(C)C)CC(C)OC1OC1C(O)(C)CC(C)C(=NOC)C(C)C(O)C(O)(C)C(CC)OC(=O)C(C)C(OC2OC(C)C(O)C(C)(OC)C2)C1C,1434,augmented
C1(C)OC(OC2C(C)C(OC3CC(OC)(C)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=NOC)C(C)CC2(C)O)C(O)C(N(C)C)C1,1434,augmented
C1C(O)(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)C(OC2CC(OC)(C)C(O)C(C)O2)C(C)C(=O)OC(CC)C(O)(C)C(O)C(C)C(=NOC)C1C,1434,augmented
O1C(OC2C(C)C(OC3OC(C)CC(N(C)C)C3O)C(O)(C)CC(C)C(=NOC)C(C)C(O)C(C)(O)C(CC)OC(=O)C2C)CC(C)(OC)C(O)C1C,1434,augmented
C1(C)C(OC2OC(C)C(O)C(OC)(C)C2)C(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(O)(C)CC(C)C(=NOC)C(C)C(O)C(C)(O)C(CC)OC1=O,1434,augmented
C1(O)C(C)(OC)CC(OC2C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=NOC)C(C)CC(O)(C)C(OC3C(O)C(N(C)C)CC(C)O3)C2C)OC1C,1434,augmented
c1(N(CCCl)CCCl)ccc(CCCC(=O)OC(C)(C)C)cc1,1435,augmented
CC(C)(OC(CCCc1ccc(N(CCCl)CCCl)cc1)=O)C,1435,augmented
C(CCl)N(c1ccc(CCCC(OC(C)(C)C)=O)cc1)CCCl,1435,augmented
c1(CCCC(OC(C)(C)C)=O)ccc(N(CCCl)CCCl)cc1,1435,augmented
ClCCN(c1ccc(CCCC(OC(C)(C)C)=O)cc1)CCCl,1435,augmented
CC(C)(OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1)C,1435,augmented
c1cc(N(CCCl)CCCl)ccc1CCCC(=O)OC(C)(C)C,1435,augmented
c1c(CCCC(=O)OC(C)(C)C)ccc(N(CCCl)CCCl)c1,1435,augmented
c1c(CCCC(OC(C)(C)C)=O)ccc(N(CCCl)CCCl)c1,1435,augmented
c1(Cc2nccc3cc(OC)c(OC)cc23)cc(OC)c(OC)cc1,1437,augmented
c1(OC)c(OC)ccc(Cc2nccc3c2cc(OC)c(OC)c3)c1,1437,augmented
c1(OC)c(OC)cc2c(Cc3cc(OC)c(OC)cc3)nccc2c1,1437,augmented
c1c(OC)c(OC)cc2ccnc(Cc3ccc(OC)c(OC)c3)c12,1437,augmented
O(c1c(OC)cc(Cc2c3c(ccn2)cc(OC)c(OC)c3)cc1)C,1437,augmented
c12cc(OC)c(OC)cc1c(Cc1ccc(OC)c(OC)c1)ncc2,1437,augmented
c1(OC)c(OC)cc(Cc2nccc3cc(OC)c(OC)cc23)cc1,1437,augmented
c1(Cc2ccc(OC)c(OC)c2)nccc2c1cc(OC)c(OC)c2,1437,augmented
O(C)c1c(OC)cc2c(Cc3ccc(OC)c(OC)c3)nccc2c1,1437,augmented
C1CC(CNC(=O)c2cc(S(=O)(=O)N)cc(OC)c2OC)N(CC=C)C1,1438,augmented
c1c(S(=O)(=O)N)cc(C(NCC2CCCN2CC=C)=O)c(OC)c1OC,1438,augmented
c1(OC)cc(S(=O)(N)=O)cc(C(NCC2N(CC=C)CCC2)=O)c1OC,1438,augmented
NS(=O)(c1cc(C(=O)NCC2CCCN2CC=C)c(OC)c(OC)c1)=O,1438,augmented
C(CN1CCCC1CNC(=O)c1c(OC)c(OC)cc(S(N)(=O)=O)c1)=C,1438,augmented
N(C(c1cc(S(=O)(=O)N)cc(OC)c1OC)=O)CC1N(CC=C)CCC1,1438,augmented
C1(CNC(c2c(OC)c(OC)cc(S(=O)(=O)N)c2)=O)CCCN1CC=C,1438,augmented
N(C(c1c(OC)c(OC)cc(S(N)(=O)=O)c1)=O)CC1N(CC=C)CCC1,1438,augmented
c1(S(=O)(N)=O)cc(OC)c(OC)c(C(=O)NCC2N(CC=C)CCC2)c1,1438,augmented
C1=C(OC(C)=O)C2Oc3c4c(ccc3OC)CC3N(C)CCC42C3C1,1439,augmented
C123C4Oc5c(OC)ccc(c51)CC(N(C)CC2)C3CC=C4OC(=O)C,1439,augmented
c12c3c(c(OC)cc1)OC1C(OC(=O)C)=CCC4C(C2)N(C)CCC431,1439,augmented
c12ccc(OC)c3c1C14CCN(C)C(C2)C1CC=C(OC(=O)C)C4O3,1439,augmented
COc1c2c3c(cc1)CC1C4C3(CCN1C)C(O2)C(OC(C)=O)=CC4,1439,augmented
CN1C2C3CC=C(OC(C)=O)C4Oc5c(c(ccc5OC)C2)C34CC1,1439,augmented
C(=O)(OC1=CCC2C3Cc4c5c(c(OC)cc4)OC1C25CCN3C)C,1439,augmented
C12C3C4(c5c(c(OC)ccc5C1)OC4C(OC(C)=O)=CC3)CCN2C,1439,augmented
C1CC23C4Oc5c(OC)ccc(c52)CC(C3CC=C4OC(C)=O)N1C,1439,augmented
C(C)(C)c1onc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)n1,1440,augmented
C(c1onc(-c2ncn3c2CN(C)C(=O)c2c-3cccc2Cl)n1)(C)C,1440,augmented
Clc1c2c(ccc1)-n1c(c(-c3nc(C(C)C)on3)nc1)CN(C)C2=O,1440,augmented
CN1Cc2n(cnc2-c2nc(C(C)C)on2)-c2c(c(Cl)ccc2)C1=O,1440,augmented
CC(C)c1onc(-c2c3n(cn2)-c2c(c(Cl)ccc2)C(=O)N(C)C3)n1,1440,augmented
c1ccc(Cl)c2c1-n1c(c(-c3noc(C(C)C)n3)nc1)CN(C)C2=O,1440,augmented
c12c(c(Cl)ccc1)C(=O)N(C)Cc1n-2cnc1-c1noc(C(C)C)n1,1440,augmented
n1c(-c2ncn3c2CN(C)C(=O)c2c-3cccc2Cl)nc(C(C)C)o1,1440,augmented
c1(-c2noc(C(C)C)n2)ncn2c1CN(C)C(=O)c1c-2cccc1Cl,1440,augmented
O=C1c2c(cccc2)S(=O)(=O)N1C1C(=O)NCCC1,1441,augmented
c1cc2c(cc1)S(=O)(=O)N(C1C(=O)NCCC1)C2=O,1441,augmented
c12c(cccc1)C(=O)N(C1CCCNC1=O)S2(=O)=O,1441,augmented
C1(=O)c2c(cccc2)S(=O)(=O)N1C1CCCNC1=O,1441,augmented
N1C(=O)C(N2C(=O)c3c(cccc3)S2(=O)=O)CCC1,1441,augmented
c1cccc2c1C(=O)N(C1C(=O)NCCC1)S2(=O)=O,1441,augmented
O=S1(=O)N(C2C(=O)NCCC2)C(=O)c2ccccc21,1441,augmented
C1(N2C(=O)c3c(cccc3)S2(=O)=O)C(=O)NCCC1,1441,augmented
c1ccc2c(c1)C(=O)N(C1CCCNC1=O)S2(=O)=O,1441,augmented
C(CCCC)n1c(C)c(O)c(=O)cc1,1442,augmented
c1(O)c(C)n(CCCCC)ccc1=O,1442,augmented
C(C)CCCn1ccc(=O)c(O)c1C,1442,augmented
c1cn(CCCCC)c(C)c(O)c1=O,1442,augmented
C(CCCn1ccc(=O)c(O)c1C)C,1442,augmented
C(Cn1c(C)c(O)c(=O)cc1)CCC,1442,augmented
c1(=O)ccn(CCCCC)c(C)c1O,1442,augmented
c1(C)c(O)c(=O)ccn1CCCCC,1442,augmented
C(CCC)Cn1c(C)c(O)c(=O)cc1,1442,augmented
c1ccc2c(c1)N(C(=O)N)c1c(cccc1)C=C2,1443,augmented
c1cccc2c1C=Cc1ccccc1N2C(N)=O,1443,augmented
C1=Cc2c(cccc2)N(C(=O)N)c2ccccc21,1443,augmented
N1(C(N)=O)c2c(cccc2)C=Cc2ccccc21,1443,augmented
c1ccc2c(c1)C=Cc1c(cccc1)N2C(=O)N,1443,augmented
c12c(cccc1)C=Cc1c(cccc1)N2C(=O)N,1443,augmented
c1cc2c(cc1)N(C(=O)N)c1ccccc1C=C2,1443,augmented
c1c2c(ccc1)N(C(N)=O)c1c(cccc1)C=C2,1443,augmented
C1=Cc2c(cccc2)N(C(=O)N)c2c1cccc2,1443,augmented
N1(C(=O)NC(C(NC2C3SC(C)(C)C(C(O)=O)N3C2=O)=O)c2ccccc2)CCN(S(=O)(C)=O)C1=O,1444,augmented
O=C(C(c1ccccc1)NC(=O)N1C(=O)N(S(C)(=O)=O)CC1)NC1C2SC(C)(C)C(C(=O)O)N2C1=O,1444,augmented
C1(C(=O)O)C(C)(C)SC2C(NC(=O)C(NC(N3CCN(S(=O)(=O)C)C3=O)=O)c3ccccc3)C(=O)N12,1444,augmented
C1(=O)C(NC(C(c2ccccc2)NC(N2C(=O)N(S(=O)(C)=O)CC2)=O)=O)C2N1C(C(=O)O)C(C)(C)S2,1444,augmented
O=C(C1C(C)(C)SC2N1C(=O)C2NC(=O)C(c1ccccc1)NC(=O)N1C(=O)N(S(=O)(=O)C)CC1)O,1444,augmented
N(C(=O)N1CCN(S(=O)(C)=O)C1=O)C(c1ccccc1)C(=O)NC1C2SC(C)(C)C(C(=O)O)N2C1=O,1444,augmented
N1(S(C)(=O)=O)CCN(C(=O)NC(c2ccccc2)C(NC2C3N(C(C(O)=O)C(C)(C)S3)C2=O)=O)C1=O,1444,augmented
O=C(NC1C2SC(C)(C)C(C(O)=O)N2C1=O)C(c1ccccc1)NC(=O)N1CCN(S(=O)(C)=O)C1=O,1444,augmented
C(NC(N1CCN(S(C)(=O)=O)C1=O)=O)(C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)c1ccccc1,1444,augmented
O(c1ccccc1C)C(c1ccccc1)CCNC,1445,augmented
C(CNC)C(c1ccccc1)Oc1c(C)cccc1,1445,augmented
c1c(C(CCNC)Oc2c(C)cccc2)cccc1,1445,augmented
c1c(C)c(OC(c2ccccc2)CCNC)ccc1,1445,augmented
c1(OC(CCNC)c2ccccc2)ccccc1C,1445,augmented
c1ccc(OC(CCNC)c2ccccc2)c(C)c1,1445,augmented
O(c1ccccc1C)C(CCNC)c1ccccc1,1445,augmented
c1(OC(c2ccccc2)CCNC)ccccc1C,1445,augmented
CNCCC(c1ccccc1)Oc1ccccc1C,1445,augmented
c1cc2c(cc1)Sc1ccccc1N2CCCNC,1446,augmented
C(N1c2ccccc2Sc2ccccc21)CCNC,1446,augmented
N(CCCN1c2c(cccc2)Sc2ccccc21)C,1446,augmented
c1c2c(ccc1)Sc1c(cccc1)N2CCCNC,1446,augmented
c1c2c(ccc1)N(CCCNC)c1ccccc1S2,1446,augmented
c1ccc2c(c1)N(CCCNC)c1c(cccc1)S2,1446,augmented
c1c2c(ccc1)N(CCCNC)c1c(cccc1)S2,1446,augmented
c12ccccc1N(CCCNC)c1ccccc1S2,1446,augmented
c1ccc2c(c1)Sc1ccccc1N2CCCNC,1446,augmented
c1ccc(CCN(C)C)nc1,1447,augmented
N(CCc1ccccn1)(C)C,1447,augmented
c1nc(CCN(C)C)ccc1,1447,augmented
C(c1ncccc1)CN(C)C,1447,augmented
C(c1ccccn1)CN(C)C,1447,augmented
C(Cc1ncccc1)N(C)C,1447,augmented
C(Cc1ccccn1)N(C)C,1447,augmented
N(CCc1ncccc1)(C)C,1447,augmented
C(CN(C)C)c1ccccn1,1447,augmented
C(n1cnc2c(=O)nc(N)[nH]c12)CC(CO)CO,1448,augmented
C(C(CCn1c2[nH]c(N)nc(=O)c2nc1)CO)O,1448,augmented
C(O)C(CO)CCn1c2c(nc1)c(=O)nc(N)[nH]2,1448,augmented
c1n(CCC(CO)CO)c2c(c(=O)nc(N)[nH]2)n1,1448,augmented
c12ncn(CCC(CO)CO)c1[nH]c(N)nc2=O,1448,augmented
n1(CCC(CO)CO)c2[nH]c(N)nc(=O)c2nc1,1448,augmented
c12n(CCC(CO)CO)cnc1c(=O)nc(N)[nH]2,1448,augmented
c1(N)nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,1448,augmented
Nc1[nH]c2n(CCC(CO)CO)cnc2c(=O)n1,1448,augmented
OCC(C)C,1449,augmented
C(O)C(C)C,1449,augmented
CC(CO)C,1449,augmented
C(C(C)C)O,1449,augmented
C(C)(CO)C,1449,augmented
C(CO)(C)C,1449,augmented
C(C)(C)CO,1449,augmented
c1(C(C#C)OC(=O)N)ccccc1,1450,augmented
NC(=O)OC(C#C)c1ccccc1,1450,augmented
c1ccccc1C(C#C)OC(=O)N,1450,augmented
O=C(N)OC(C#C)c1ccccc1,1450,augmented
c1cc(C(OC(N)=O)C#C)ccc1,1450,augmented
O=C(N)OC(c1ccccc1)C#C,1450,augmented
c1cccc(C(C#C)OC(=O)N)c1,1450,augmented
C(OC(=O)N)(C#C)c1ccccc1,1450,augmented
c1c(C(OC(=O)N)C#C)cccc1,1450,augmented
C1CCC2(OC3C(C(COC(C)=O)=O)(C4(C)CC(O)C5(F)C(C4C3)CCC3=CC(=O)C=CC35C)O2)C1,1451,augmented
C1(=O)C=C2C(C)(C=C1)C1(F)C(O)CC3(C)C(CC4C3(C(COC(C)=O)=O)OC3(CCCC3)O4)C1CC2,1451,augmented
O=C1C=C2CCC3C(F)(C(O)CC4(C)C3CC3OC5(OC34C(COC(C)=O)=O)CCCC5)C2(C)C=C1,1451,augmented
C1CC2=CC(=O)C=CC2(C)C2(F)C(O)CC3(C)C4(C(=O)COC(=O)C)OC5(CCCC5)OC4CC3C12,1451,augmented
O1C2(CCCC2)OC2(C(COC(C)=O)=O)C1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,1451,augmented
CC12C=CC(=O)C=C1CCC1C3C(C)(CC(O)C21F)C1(C(COC(=O)C)=O)C(OC2(CCCC2)O1)C3,1451,augmented
C12OC3(OC1(C(=O)COC(C)=O)C1(C)C(C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)C1)C2)CCCC3,1451,augmented
O=C(OCC(=O)C12C(CC3C1(C)CC(O)C1(F)C4(C)C(=CC(=O)C=C4)CCC31)OC1(O2)CCCC1)C,1451,augmented
C12(C)C(C3C(F)(C4(C)C(=CC(=O)C=C4)CC3)C(O)C1)CC1OC3(CCCC3)OC21C(COC(=O)C)=O,1451,augmented
c1cc(C2C(=O)N(CC)C(=O)N2)ccc1,1452,augmented
c1cc(C2NC(=O)N(CC)C2=O)ccc1,1452,augmented
O=C1N(CC)C(=O)C(c2ccccc2)N1,1452,augmented
CCN1C(=O)C(c2ccccc2)NC1=O,1452,augmented
c1ccccc1C1C(=O)N(CC)C(=O)N1,1452,augmented
C1(c2ccccc2)NC(=O)N(CC)C1=O,1452,augmented
O=C1C(c2ccccc2)NC(=O)N1CC,1452,augmented
O=C1N(CC)C(=O)NC1c1ccccc1,1452,augmented
c1cccc(C2C(=O)N(CC)C(=O)N2)c1,1452,augmented
C(=O)(C(C)(Cc1ccc(O)c(O)c1)N)O,1453,augmented
Oc1cc(CC(C(=O)O)(C)N)ccc1O,1453,augmented
c1c(CC(N)(C(=O)O)C)cc(O)c(O)c1,1453,augmented
OC(=O)C(N)(C)Cc1cc(O)c(O)cc1,1453,augmented
CC(N)(Cc1ccc(O)c(O)c1)C(O)=O,1453,augmented
Oc1cc(CC(N)(C)C(=O)O)ccc1O,1453,augmented
Oc1ccc(CC(N)(C(O)=O)C)cc1O,1453,augmented
c1cc(O)c(O)cc1CC(C)(N)C(=O)O,1453,augmented
c1(O)ccc(CC(N)(C(O)=O)C)cc1O,1453,augmented
O(C(=O)C)CC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,1454,augmented
N12C(=O)C(NC(CSc3ccncc3)=O)C1SCC(COC(=O)C)=C2C(=O)O,1454,augmented
